id,title,release,artist_name,duration,artist_familiarity,artist_hotttnesss,year
36532,Haughs Of Cromdale,On And On,Fiddler's Green,232.61995,0.575440163107,0.413156519249,1997
36533,Inside,Snappy Turns,Mark Perry,244.4273,0.391468846926,0.233084608158,0
36534,Toc Toc,Solo Un Uomo,Mondo Marcio,240.32608,0.553017201196,0.350870466099,2006
36535,Marlena,Too Late... No Friends,Gob,129.27955,0.651045660832,0.401723685504,1996
36536,10 Toes,My Side_ Yo Side & tha Truth,Top Notch,325.66812,0.492464991039,0.302176501798,0
36537,Don't Say No To Bo,Cum On Feel The Boyz,Torpedo Boyz,254.85016,0.508895480208,0.416666945697,2009
36538,Smiles,Le petit dictionnaire du jazz (Du jazz classique en 80 musiciens),Oscar Peterson,152.86812,0.531124492893,0.382528157938,1995
36539,Ride The Storm (Radio Edit),Grace / Ride The Storm,Simon Webbe,168.6722,0.648199055909,0.406305019273,0
36540,Rough And Tumble,Friends in Bellwoods 2,The Rural Alberta Advantage,129.88036,0.64018579238,0.518225032877,0
36541,Caruso,Siempre,Il Divo,235.78077,0.769757193856,0.579216383633,2006
36542,Survivor,Voices,Destiny's Child,254.01424,0.787303628848,0.497417807383,1999
36543,Smoke Gets In My Eyes [feat. Jr. Gong Marley],State Of Da World,Inner Circle,217.52118,0.667509086751,0.410079695031,0
36544,Could You Be The One?,Warehouse: Songs And Stories,Husker Du,155.19302,0.688305622609,0.518314166387,1987
36545,A World Where You Only Eat Candy,My Fabulous Plum,Peter Himmelman,184.00608,0.472205233893,0.386205935506,0
36546,Fly Away [Blue Disco Radio Edit],Fly Away [Maxi Single],Sean Ensign,258.06322,0.449525807527,0.312324803516,0
36547,True (Album Version),Take It All Away,Ryan Cabrera,204.17261,0.745983898051,0.477402010794,2004
36548,Gone Kissin,Drop Dead Live,Lunachicks,161.35791,0.594003019594,0.391501207388,0
36549,Cry Baby,T-Mobile Kapcsolat Koncert,Rúzsa Magdi,155.01016,0.436373773386,0.317249091037,0
36550,Bye Bye Baby Bye Bye (LP Version),The Monkees Present: Micky_ David &  Michael,The Monkees,140.5122,0.699235975792,0.524739341733,0
36551,Firecracker,Firecracker EP,Unwed Sailor,155.03628,0.618425120368,0.469857951476,1999
36552,9.00 am,From Here To There,Girls in Hawaii,183.17016,0.674025631857,0.396987450998,2004
36553,Garfield - A Tail Of Two Kitties: The Lonely Housecat,Garfield - A Tail Of Two Kitties (OST),GARFIELD,93.02159,0.478083521069,0.378387397783,0
36554,Que Suerte la Mia,Sentimiento Ranchero_ Vol. 1,Amalia Mendoza,199.99302,0.417218441567,0.31897108026,0
36555,Take Five,En La Esquina De Las Vegas,Raimundo Amador,211.01669,0.483053435175,0.360435926755,1997
36556,Last Night (Album Version),Hardcore Dancehall Vol. 2,Bounty Killer,209.3971,0.693287838551,0.393274491405,0
36557,This One's A Cheap Shot (Album),Shh. Just Go With It,Every Avenue,178.442,0.715583090088,0.612653980697,2008
36558,Soul Mover,Soul Mover,Glenn Hughes,262.3473,0.637128138312,0.38585688419,2005
36559,Pyrrhic Victory,Crysis (Original Soundtrack),Inon Zur,99.68281,0.523805053575,0.472517506987,2008
36560,Esharie,Phases,Sukshinder Shinda,238.86322,0.568497747695,0.316759902182,2002
36561,Blues Medley (Live),Do What You Wanna Do,Masters Apprentices,649.22077,0.460699856433,0.0,1994
36562,May The Words Of My Mouth,Worship Together - Be Glorified,Tim Hughes,253.41342,0.642352115749,0.370346773126,2001
36563,Options,The Windupdeads,The Windupdeads,293.53751,0.543751956659,0.386533903355,0
36564,Novo Amor,Aquarela Do Brasil,Gal Costa,141.42649,0.720823971709,0.437464553695,1980
36565,1st Things 1st,Live 2004,Phantom Planet,176.45669,0.76400336855,0.5423950935,2004
36566,Kingdom Of The Night,Kingdom Of The Night,Axxis,229.92934,0.61787437281,0.480229358089,1989
36567,' A Città 'E Pullecenella,W L'Estate,Andrea,202.762,0.574053588321,0.355107486941,0
36568,Show Me,Innocence Ballet,Zappacosta,224.83546,0.483773362409,0.321892380653,2006
36569,Everytime,Get This Out,Intra Meridian,188.26404,0.468437560044,0.272074800628,0
36570,Happiness Brakes,Straight From the Fridge,James Hardway,286.92853,0.477327106006,0.342820817036,2001
36571,Freddy's Thang,Sum' Mo' Chikan,Super Chikan,278.09914,0.645515378528,0.0,2008
36572,Se Nos Fue La Vida,Imagínate,Charlie Cruz,284.55138,0.533453342992,0.273806150275,0
36573,Foundation (feat. Stronghold),The Unearthed Past: A Collection of Underground Hip Hop,Breez Evahflowin,261.95546,0.525669740594,0.359860032056,0
36574,Solidarity (1999 Digital Remaster),Greatest Hits,Little Steven And The Disciples Of Soul,210.54649,0.372814187974,0.32900756778,0
36575,Kiedy mnie juz nie bedzie,Na przekor nowym czasom - LIVE,Andrzej Piaseczny,251.48036,0.533095932593,0.39534531421,0
36576,Up Deh,Riddim Driven: Candle Wax,Leego,222.56281,0.362741531952,0.0,0
36577,Part I - Ants on the Melon (With Due Regards to Virginia Adair),Cow Fish Fowl or Pig,The Gourds,220.57751,0.584732514057,0.415967270443,0
36578,Pacivity,Demo's & Rarities,Threats,108.042,0.488228544975,0.310652112294,0
36579,Alpha,The Music Of Ornette Coleman: Something Else!!!,Ornette Coleman,251.55873,0.674843438006,0.396707730396,1958
36580,Sexy,Drive True EP,Falko Brocksieper,338.49424,0.536561509945,0.35168337113,2002
36581,Why Me Why Now,Blackwater,Blu Mar Ten,259.44771,0.59514009781,0.447221079265,2008
36582,Purple Rain,Niacin Live! Blood Sweat and Beers,Niacin,271.72526,0.557345127133,0.357929865639,2003
36583,Beautiful Child,Charcoal Lane,Archie Roach,241.76281,0.488807902674,0.382498694146,1990
36584,Precious Lord,In Praise of the Lord,Blind Boys of Alabama,222.45832,0.626208342564,0.424271114446,2002
36585,Down Souf' In Alabama,The Roots Of Ragtime,Richard Zimmerman,153.91302,0.358110834149,0.266414636022,0
36586,Loco_ loquito,Gitanos de Cai,Kimera,183.84934,0.50499527232,0.319392527652,0
36587,Tujh Ko Aata Hai Har Ek Dukh Ka Madawa Karna,Ishq Ka Afsana vol.104,Ustad Nusrat Fateh Ali Khan,869.8771,0.522860138254,0.365247218514,0
36588,My Destiny (Dj Exacta Album Version),My Destiny,Kim English,235.54567,0.526127033202,0.372314995978,0
36589,Who Will Carry On,I Love You So,Natalie Cole,218.17424,0.690447549773,0.507781667405,1996
36590,Il Ballo Del Cavallo (Versione Italiana),Il Ballo del Cavallo,Gianni Drudi,208.03873,0.442298501798,0.375343755937,0
36591,Tokyo (Live At The iTunes Festival),Tokyo,Athlete,219.53261,0.711155653995,0.492318660411,2007
36592,Amarantos (Amarantos),Drums / The art of the Greek popular musical instruments,Kostas Paleologou,184.81587,0.167249835051,0.0,0
36593,Are You Still In Love With Me (Album Version),Make Time For Love,Keith Washington,308.53179,0.539740111272,0.35879456129,1991
36594,Through All My Days,HIGH PRAISE,Don Francisco,249.96526,0.508058612907,0.372298572947,0
36595,Fashion (Cordon Trellis Edit),Fashion,Dark Distant Spaces,230.5824,0.379292229925,0.31556718431,0
36596,Nadie Como Yo,10 de Colección,David Lee Garza Y Los Musicales,201.11628,0.636565260793,0.388695924066,0
36597,Invicta,Suspeitos Do Costume,Mind Da Gap,320.91383,0.527795461072,0.315225598813,0
36598,Regrets of an Artist,Mr. Brooks,Ramin Djawadi,128.70485,0.525828224392,0.397233886336,2007
36599,i'm a flower,Eisblume,Eisblume,301.71383,0.567728798722,0.393080666358,2005
36600,Sweet Georgia Brown (Live),Live At The Circle Room,Nat King Cole,152.08444,0.764096099196,0.658441303099,0
36601,I Den Stille Klare Morgen,Den Store Bedehusmusikkfestivalen (2 Cd),Mons Leidvin Takle,239.62077,0.221726078186,0.282402199352,2001
36602,Justino,Dead American Radio,Left Alone,209.71057,0.56207865438,0.41823817715,2006
36603,I'm Gonna Make It After All (Album Version),The Live Experience,The Rance Allen Group,321.74975,0.488008881803,0.314011789833,0
36604,Song For My Father,Brett Anderson,Brett Anderson,317.41342,0.665041398836,0.465911759336,0
36605,Your Mother Called On Me Today,The Motown Anthology,Kim Weston,151.11791,0.545017319562,0.363455116829,2005
36606,Barefoot Soldier,Barefoot Soldier,Eddy Grant,270.18404,0.632092463636,0.429584625626,1990
36607,Melody Life,Melody Life,Marcia Griffiths,171.38893,0.557258635299,0.385204973304,1983
36608,Nine Lives,Livin' Large,Fattburger,280.81587,0.535827807518,0.372646461459,0
36609,I Love You,The Swinging Guitar Of Tal Farlow,Tal Farlow,348.13342,0.559529454797,0.348627793473,2004
36610,Misty Circles,Evolution: The Hits,Dead Or Alive,279.43138,0.688622336902,0.486746129744,1984
36611,I Took A Long Hard Look,Funny Little Frog,Belle & Sebastian,214.49098,0.744734766783,0.565045659221,2006
36612,Coltrane Ft. State Store,Feast or Famine,Reef the Lost Cauze,219.76771,0.578733718658,0.442036121705,2005
36613,Hers,The Remains of Brian Borcherdt Vol. 1,Brian Borcherdt,255.11138,0.485955062405,0.373091778801,0
36614,Rambla,electrohousepunk01,Big Bud,413.67465,0.605199293012,0.407166260529,0
36615,Turquoise Moon,Four Corners,Craig Chaquico,261.74649,0.653749871822,0.369435928284,0
36616,Empty Chalice,Gods Of War  Blood Upon The Altar,Blasphemy,103.23546,0.557435603778,0.415392699148,1994
36617,Falling (Album Version),Love Like No Other,Lenny LeBlanc,188.29016,0.520295514857,0.383648651043,0
36618,If The Shoe Fits_ Cut The Foot Off,The Thrill Of The Hunt,Kind of Like Spitting,179.82649,0.589331254649,0.373810441359,2006
36619,Deepfloat,Audiobahn,Christian Quast,381.93587,0.489318161699,0.251165925092,0
36620,Rostilj,Istocno Od Gajnica - Live,Hladno Pivo,161.12281,0.605526882535,0.379828458315,0
36621,Hurry Now,Can You Hear the Myracle Brah?,Myracle Brah,169.1424,0.348520893408,0.305026871995,2007
36622,Mr. Alphabet Says,Blue Sunshine - Deluxe Edition,The Glove,245.02812,0.633632225227,0.485752009602,1983
36623,Clear The Mind,Bassik Instinkt,Beat Dominator,282.27873,0.404564538034,0.289613492345,0
36624,Reach Down,Temple Of The Dog,Temple Of The Dog,673.85424,0.630308846108,0.48894420136,1991
36625,Walkabout,Walkabout,David Hudson,438.67383,0.480062114456,0.330212698901,1999
36626,Mama,Dlja tebja,Quest Pistols,189.20444,0.580730019356,0.443683274117,2007
36627,Hej_ gorzej byc nie moze,Wszyscy Chca Kochac,Maryla Rodowicz,319.89506,0.556829635781,0.393788498453,0
36628,Still Mine,The Best Of Stephanie Mills,Stephanie Mills,332.22485,0.702366347296,0.476237662238,1980
36629,This place,Deviant current signal,Hacride,363.10159,0.553649829508,0.421743196958,2005
36630,Jackie Jackie (Spend this winter with me),My Guilty Pleasure,Sally Shapiro,234.39628,0.66544179309,0.411982738029,2007
36631,At The Hop,Forever Rock 'N' Roll,Danny And The Juniors,151.58812,0.554882501854,0.375929051136,1957
36632,One Little Candle,The Collection - His 50 Greatest Songs,Josef Locke,152.24118,0.408465463469,0.285901196045,0
36633,I'll Cry For You,Contagious,Y&T,157.49179,0.597794859355,0.418895803914,1987
36634,Everywhere,Vista,David Wilcox,266.39628,0.573485474226,0.404013276291,0
36635,Funky Monks [Live 2006],Desecration Smile,Red Hot Chili Peppers,389.38077,0.833967972053,0.576903815588,2007
36636,J't'ai Pas Attendu (Avec Jam),Au-Delà De Mes Limites,Rohff,353.90649,0.660215771797,0.440409997329,0
36637,No Olvido,Les Tresors 1982-1999,Claustrofobia,211.87873,0.541446932431,0.327748867474,0
36638,This Is My House This Is My Home (E.P.),The Last Place You'll Look,We Were Promised Jetpacks,300.09424,0.683058137787,0.55033701508,2010
36639,The Pizza Song,The Gold Record,Bouncing Souls,223.29424,0.715551109546,0.469057797892,2006
36640,Santa's On A Diet,Rockin' Christmas,Sha Na Na,141.58322,0.599546529503,0.420645922314,0
36641,Green Shirt,Armed Forces,Elvis Costello & The Attractions,162.42893,0.766837446751,0.558748285639,1979
36642,Pititis_ Te Invoco (Album Version),Brujerizmo,Brujeria,143.25506,0.551024362699,0.34460109596,2000
36643,Pack'd My Bags (Live Version),Stompin' At The Savoy,Rufus And Chaka Khan,271.64689,0.61849249167,0.398984339516,0
36644,Balsam,Jardin Au Fou,Roedelius,138.50077,0.528091844282,0.359015337691,1979
36645,Drive,Drive (Remixes),Fromwood,339.3824,0.45155230763,0.312868532074,0
36646,Up On The Roof,Live At The Troubadour,Carole King / James Taylor,249.46893,0.761820238257,0.515030342626,1970
36647,She Blinded Me With Science,The Golden Age Of Wireless,Thomas Dolby,222.74567,0.641354080934,0.384230562973,1982
36648,Nothin (Bonus Track),Before The L.O.X.,Bomb Squad,158.14485,0.529680673268,0.35085673039,0
36649,I Love You So Aka I Still Love You,Blues Guitar Magic,Pee Wee Crayton,54.33424,0.439325210649,0.314378908255,0
36650,Wys Vir My (Die La-La Song),Versoeking,Hi-5,198.29506,0.517360555532,0.374728708819,0
36651,Look At Me I'm Sandra Dee,Grease,Stockard Channing,100.5971,0.472347746339,0.481584660062,0
36652,This is How It Goes,Lost in Space,Aimee Mann,227.73506,0.801848614173,0.540676273271,2002
36653,Fast Asleep,Maps From The Wilderness,TM Juke,254.74567,0.612866328796,0.422417892465,2003
36654,Chiddy Freestyle,Opposite Of Adults EP,Chiddy Bang,128.96608,0.628720566387,0.650188640388,2010
36655,Bleeding,Sixteen Seasons,Idle Sons,224.62649,0.567497945488,0.298595008779,2006
36656,Strong Shall Survive,War Zone,Jungle Rot,191.52934,0.568452093112,0.407006313356,2006
36657,Modern Day Cowboy,Five Man Acoustical Jam,Tesla,368.87465,0.707199763838,0.513463289702,1986
36658,If You're Feeling Sinister,If You're Feeling Sinister: Live At The Barbican,Belle & Sebastian,367.04608,0.744734766783,0.565045659221,1996
36659,Voglio Vederti Danzare,Franco Battiato A Tribute,Branco,218.01751,0.358889552813,0.277311727996,0
36660,Grog Monster,Dust Will Settle,The Sunny Cowgirls,219.01016,0.52645121371,0.328402683185,2008
36661,Lack Of Almost Everything,10 Years Of Abuse And Still Broke,Eyehategod,221.41342,0.67611955121,0.390361787365,1996
36662,Lindas Palabritas,14 Exitos,Teodoro Reyes,173.5571,0.504859019147,0.335676409089,0
36663,Truckers And Railroads,Course Over Ground,Cog,209.162,0.658684108483,0.447841123015,0
36664,Yuan Si Ye Wei Qing,Sally Yeh 2004 Greatest Hits,Sally Yeh,209.71057,0.43942775423,0.373574272286,0
36665,Elephant,9,Damien Rice,356.67546,0.862995485155,0.572012476087,2006
36666,No Love,No Love,Jellybass feat. Brother Culture,235.75465,0.431101202364,0.310644672155,0
36667,Conviction Of The Heart,Outside: From The Redwoods,Kenny Loggins,338.25914,0.702080715002,0.514489130666,1991
36668,The Opening (feat. Young Anutt),The Book of Shabazz (Hidden Scrollz),Shabazz The Disciple,30.30159,0.58700279645,0.368711582598,2003
36669,The Unconquered One,In The Light Of Darkness,Unanimated,215.48363,0.539054725117,0.420700699738,2009
36670,One Step At A Time,Easy To Love/A Bad Case Of Love,Joe Simon,337.81506,0.452164060063,0.402032364623,0
36671,Hot & Sexy,Caraibes,Slaï,38.68689,0.51740622057,0.320375538496,0
36672,Raining On Sunday,Keith Urban Days Go By,Keith Urban,283.97669,0.903446734628,0.725299904807,2002
36673,Since I Blew,BBD,Bell Biv DeVoe,229.09342,0.630370057913,0.444190340933,2001
36674,Take It Easy,Yankee Reality,Hush Arbors,234.89261,0.581650499536,0.402739493422,2009
36675,Righteous Jams,Rage Of Discipline,Righteous Jams,79.28118,0.590136615486,0.415149490397,2005
36676,Exactly (feat. Bryan Kearney) (DJ Governor Remix),Something To Live For,John O'Callaghan,513.41016,0.608091793811,0.481786579804,0
36677,Flatland Ramble,Rambler'S Blues,Laurel Canyon Ramblers,251.0624,0.336438392019,0.303099046021,1995
36678,Moronic Inferno,D.F.F.D.,The Dictators,261.35465,0.588379457517,0.39532630733,2001
36679,The Young And Brave,Orphan Songs,Orphan Songs,339.09506,0.433873434228,0.263455961362,0
36680,Bounce,Bone-A-Fide,T-Bone,232.48934,0.675003400858,0.497304911374,2005
36681,Keep On Limp'n,Afroholic...The Even Better Times,Afroman,313.36444,0.781956995076,0.469158127875,0
36682,Sleep Tight In New York City/Her Dear Olf Donegal,Fire of Freedom,Black 47,446.11873,0.579283978931,0.43043813324,1993
36683,Can't Make It Without You,Marathon !,Mecki Mark Men,252.05506,0.383473463235,0.266610310017,2006
36684,The Vikings (The Pioneers Of Rock),Welcome To Norway,Black Debbath,234.52689,0.480401970296,0.392325282528,2001
36685,WING OF A DOVE,Wolfe,Todd Wolfe,338.07628,0.498819558794,0.321444649673,0
36686,Cars,Shocking Shades Of Claw Boys Claw,Claw Boys Claw,159.86893,0.52522687925,0.329238213033,1984
36687,Here Comes The Ocean,The North Star,Roddy Frame,203.38893,0.533999298262,0.376997248096,1998
36688,Captain Horatio Hornblower Suite: Lady Barbara,Farnon: Captain Horatio Hornblower_ etc.,The Royal Philharmonic Orchestra,447.68608,0.611897554177,0.440030270714,0
36689,Yellow,The Pink Album,O'so Krispie,215.77098,0.576334135561,0.0,0
36690,Cante Libre,Buddha Groove 2,David & Steve Gordon,337.94567,0.387242594708,0.187676300929,0
36691,Last Child,Boom_ Boom (Out Go The Lights),Pat Travers,232.82893,0.565971267271,0.384018128543,0
36692,World Inside My Head (Acoustic),Before The Amplifiers...Live Acoustic,Sister Hazel,312.08444,0.731065755711,0.509878707853,2005
36693,23kid,One Time For All Time,65daysofstatic,272.16934,0.753256902129,0.485280414634,2005
36694,Powerless (Instrumental),The Hit Factory,The Hit Factory,242.46812,0.204725766413,0.0,0
36695,Right Place Wrong Time,Heart of the Matter,Screaming Jets,212.81914,0.486158697919,0.340129591418,0
36696,Level On Up,We're The Good Guys,Saving Aimee,185.67791,0.475667041482,0.335989611517,2009
36697,Maté,Latino America,Gato Barbieri,508.86485,0.524892287854,0.404426382853,0
36698,The Answer Is Never,SSS,SSS,93.64853,0.551769435974,0.501062734869,2007
36699,Live as one,Spiritual R-Evolution,Jaka,194.66404,0.534062918469,0.289944795509,0
36700,Sunday Afternoon Weightlessness (Album Version),B-Sides And Otherwise,Morphine,292.51873,0.707446477922,0.499046876283,1997
36701,We've Only Just Begun (LP Version),Very Dionne,Dionne Warwick,188.57751,0.647933084094,0.480575192777,1970
36702,Saatana palvoo meitä,Noitumaa,Ajattara,156.02893,0.596428568173,0.485138325812,2009
36703,Weeping Willow,How To Play Blues Guitar,Stefan Grossman,202.60526,0.442494819113,0.343108873454,0
36704,O come all ye faithful (Adesle fideles) (2005 Digital Remaster),Joy To The World - Music Of Christmas,Empire Brass,203.44118,0.446150502082,0.335957852268,0
36705,A Woman_ A Lover_ A Friend (LP Version),Green Onions,Booker T. & The MG's,153.41669,0.72401979376,0.477871394385,1962
36706,Imperfect World,Fidatevi,Ben Weasel,187.71546,0.593441913707,0.359740482325,2002
36707,Weird love,Listen,Moodorama,298.762,0.566033671201,0.395598472213,2003
36708,Always Something,May I Sing With Me,Yo La Tengo,277.65506,0.79327484609,0.499761059939,1992
36709,Super Nova - Base Centre (Regular),The Seven Chakras Crystal Illumination,Aeoliah,302.88934,0.549395618735,0.379408534762,0
36710,Hard Road (Radio Mix) (New Mix),Hard Road,The Shore,219.55873,0.581981711288,0.0,0
36711,Charmed Life,Uptown Girls,Leigh Nash,215.37914,0.651716088654,0.469136122306,2003
